"","SubmissionDate","starttime","endtime","tl","note_1","note_2","intro","consent_text","consent","note_3","date_time","id","gender_q2_1","age_q2_2","vht_naba","long_VHT_q2_3","unit_q2_3vht","number_q2_3vht","started_VHT_q2_4","paid_q2_5vht","earn_q2_6vht","long_naba_q2_3","unit_q2_3naba","number_q2_3naba","started_naba_q2_4","paid_q2_5naba","earn_q2_6naba","hospital_q2_7","unit_q2_7","number_q2_7","hospital_q2_7b","unit_q2_7b","number_q2_7b","households_q2_8","visits_q2_9","note_3_1","violence_q3_1f","other_q3_1g","other_q3_1g_number","q3_2err","note_3_3","victim_q3_3a","perpetrator_q3_3b","victim_fam_q3_3c","perpetrator_fam_q3_3d","victim_friends_q3_3e","perpetrator_friends_q3_3f","neighbors_q3_3g","other_q3_3h","other_q3_3h_number","q3_3err","viol_unreported_q3_2","viol_unreported_q3_3b","viol_nomedic_q3_5","viol_nomedic_q3_5why","advice_q3_6","years_vill_q2_12","people_known_q2_13","intervene_q8_9","friends_fam_q16_3","note_q6_1","rounds_q6_1","machete_q6_2","killed_witch_q14_1","possible_kill_q14_1b","witchdoctor_q6_4","films_q17_1","other_attend_q17_2","note_thanks","instanceID","formdef_version","KEY","tc_id"
"144","May 20, 2016 8:15:14 PM","May 20, 2016 1:44:12 PM","May 20, 2016 2:25:15 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 1:52:00 PM","V313208",2,49,2,NA,NA,NA,NA,NA,NA,NA,2,18,"Chosen by the people in the village",2,"Farmer",NA,1,10,NA,1,40,NA,NA,NA,10,"0",0,NA,NA,2,3,2,1,2,0,0,"0",0,NA,NA,NA,1,"Its due to poverty","She would Counsil and talk to the couple",6,2,NA,NA,NA,1,"Give the person first Aid and rush him to hospital",NA,NA,3,6,NA,NA,"uuid:77e0a435-eff4-4c1f-bb8a-a3fe7d7e97c3",1605152102,"uuid:77e0a435-eff4-4c1f-bb8a-a3fe7d7e97c3",37
"145","May 20, 2016 8:15:14 PM","May 20, 2016 2:53:53 PM","May 20, 2016 3:24:47 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 3:00:00 PM","V313206",1,62,1,NA,2,30,"Elected by the people in the village",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,5,NA,1,25,100,"Twice a month",NA,1,"0",0,NA,NA,1,0,0,0,0,0,0," 0",0,NA,NA,NA,1,"Its because of fear among women","Talk to the couple and Counsil them",59,1,NA,NA,NA,1,"Wash the wound with salty water and put cotton around and take the person to hospital",NA,NA,3,5,NA,NA,"uuid:8ce27f2c-434f-4f69-9dfa-58eb27dcac85",1605152102,"uuid:8ce27f2c-434f-4f69-9dfa-58eb27dcac85",37
"146","May 20, 2016 8:15:15 PM","May 20, 2016 4:24:15 PM","May 20, 2016 5:01:30 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 4:34:00 PM","V313205",2,40,1,NA,2,10,"Elected by the people in the village",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,45,30,"Twice a month",NA,3,"0",0,NA,NA,3,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Its due to poverty","Counsil the couple together with the nabakyala",19,2,NA,NA,NA,1,"Wash the wound with water and tie a clean piece of cloth around and take the person to hospital",NA,NA,3,6,NA,NA,"uuid:b891f170-09f2-480f-855e-4c1b7029b5c8",1605152102,"uuid:b891f170-09f2-480f-855e-4c1b7029b5c8",37
"147","May 20, 2016 8:15:39 PM","May 20, 2016 10:21:28 AM","May 20, 2016 10:52:19 AM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 10:21:00 AM","V214302",1,58,1,NA,2,5,"Residents chose me",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,40,22,"Once in a week",NA,5,"0",0,NA,NA,1,4,0,0,0,0,0,"0",0,NA,NA,NA,1,"Their husbands avoid them from reporting","I ask her to give me a chance and I ask the husbands part of the story",58,1,NA,NA,NA,1,"I refer him to the main hospital for better treatment than mine",NA,NA,3,5,NA,NA,"uuid:6ae3e29d-3a5d-4238-9d08-f99667e5e942",1605152102,"uuid:6ae3e29d-3a5d-4238-9d08-f99667e5e942",49
"148","May 20, 2016 8:15:40 PM","May 20, 2016 11:04:28 AM","May 20, 2016 11:32:42 AM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 11:04:00 AM","V214304",1,40,1,NA,2,10,"Residents in my village elected me",2,"Farmer and repairing radios",NA,NA,NA,NA,NA,NA,NA,2,40,NA,2,20,60,"Once in a month",NA,6,"0",0,NA,NA,3,3,0,0,0,0,0,"0",0,NA,NA,NA,1,"The husband refuses the wife from going fearing that the doctors might report issues to law makers","I first ask her what she has done wrong before I can even counsel her",37,2,NA,NA,NA,1,"I give him first aid to reduce blood",NA,NA,3,2,NA,NA,"uuid:90d2e1ab-17e5-4c35-a371-50bab8be85f4",1605152102,"uuid:90d2e1ab-17e5-4c35-a371-50bab8be85f4",49
"149","May 20, 2016 8:15:40 PM","May 20, 2016 11:34:47 AM","May 20, 2016 12:03:41 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 11:34:00 AM","V214301",2,37,1,NA,2,10,"The residents voted for me to be the VHT",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,20,25,"Once in a month",NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"The woman was shy to go and explain to doctors such issues","I advice her to go to the Nabakyala or head of women issues in the village",20,2,NA,NA,NA,1,"I give the first aid and rush him to hospital",NA,NA,3,6,NA,NA,"uuid:9bc74e8c-c319-4c9d-813b-c16b4055e855",1605152102,"uuid:9bc74e8c-c319-4c9d-813b-c16b4055e855",49
"150","May 20, 2016 8:15:41 PM","May 20, 2016 12:05:49 PM","May 20, 2016 12:57:28 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 12:17:00 PM","V214303",2,50,2,NA,NA,NA,NA,NA,NA,NA,2,7,"Residents of the area chose me",2,"Farmer",NA,1,50,NA,1,20,NA,NA,NA,15,"0",0,NA,NA,1,10,1,0,1,1,1,"0",0,NA,NA,NA,1,"Because of so much poverty in the family to cater for the bills","I ask for the main cause of the husband beating her and I invite him to give his own side of point",18,2,NA,NA,NA,1,"I give him the first aid then I rush him to hospital",NA,NA,3,6,NA,NA,"uuid:ce584b16-9c18-46e8-a024-6ed5b2b4c186",1605152102,"uuid:ce584b16-9c18-46e8-a024-6ed5b2b4c186",49
"151","May 20, 2016 8:15:41 PM","May 20, 2016 1:15:41 PM","May 20, 2016 1:37:13 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 1:16:00 PM","V214305",1,57,1,NA,2,10,"Residents chose me",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,50,NA,1,20,28,"Once in a month",NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I send her to the Nabakyala who deals with such issues of women",54,3,NA,NA,NA,1,"Give him the first aid",NA,NA,3,6,NA,NA,"uuid:9683d670-fbd9-401a-84e1-74c13ed25b1b",1605152102,"uuid:9683d670-fbd9-401a-84e1-74c13ed25b1b",49
"152","May 20, 2016 8:16:06 PM","May 20, 2016 10:58:32 AM","May 20, 2016 2:03:05 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 10:58:00 AM","V213301",2,40,2,NA,NA,NA,NA,NA,NA,NA,2,2,"I was elected",2,"Tailor",NA,1,20,NA,2,2,NA,NA,NA,0,"O",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,"Men don't work so there is no money","I talk to the lady and tell to go bring her man then we talk about it",28,2,NA,NA,NA,1,"We go to the health center",NA,NA,4,6,NA,NA,"uuid:aea2dd1f-e29b-4637-a106-30486f476198",1605152102,"uuid:aea2dd1f-e29b-4637-a106-30486f476198",15
"153","May 20, 2016 8:16:07 PM","May 20, 2016 12:00:42 PM","May 20, 2016 1:31:55 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 12:00:00 PM","V213302",1,60,1,NA,2,10,"We were elected after under going  training",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,10,"Once a week",NA,2,"O",0,NA,NA,1,1,0,0,0,0,0,"O",0,NA,NA,NA,2,NA,"We get both parties and listen to them then find out what to do",60,2,NA,NA,NA,2,"We take them to a health center",NA,NA,NA,5,NA,NA,"uuid:f6bf55f7-aa51-484b-a5d9-983ae79db327",1605152102,"uuid:f6bf55f7-aa51-484b-a5d9-983ae79db327",15
"154","May 20, 2016 8:16:06 PM","May 20, 2016 11:33:59 AM","May 20, 2016 1:33:33 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 11:34:00 AM","V213303",1,50,1,NA,2,8,"We were elected  by the people",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,4,30,"Twice a month",NA,0,"O",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,"Men don't take care of their women at all","We call both of them and settle things up",30,1,NA,NA,NA,1,"We him or her to the health center",NA,NA,NA,6,NA,NA,"uuid:89f12990-b4d3-44db-b18d-3448b6ae5149",1605152102,"uuid:89f12990-b4d3-44db-b18d-3448b6ae5149",15
"155","May 20, 2016 8:16:07 PM","May 20, 2016 12:33:20 PM","May 20, 2016 1:33:06 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 12:33:00 PM","V213305",1,54,1,NA,2,12,"l was elected  by the people",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,30,"Twice a month",NA,4,"O",0,NA,NA,1,1,1,1,0,0,0,"O",0,NA,NA,NA,1,"Poverty","We call both of them and find out what the problem is",34,3,NA,NA,NA,1,"We take them to the health center",NA,NA,NA,5,NA,NA,"uuid:00bac766-ecb9-46c1-aa67-c3d6ddfa376b",1605152102,"uuid:00bac766-ecb9-46c1-aa67-c3d6ddfa376b",15
"156","May 20, 2016 8:16:08 PM","May 20, 2016 1:03:02 PM","May 20, 2016 1:33:21 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 1:03:00 PM","V213308",1,62,1,NA,2,3,"We were selected by the people",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,20,NA,2,3,20,"Once a month",NA,0,"O",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"We sit both of them down and find out what the problem is",30,2,NA,NA,NA,1,"We send them to the health center",NA,NA,3,6,NA,NA,"uuid:b51aa7ff-2c60-4f1b-b1f0-3e175afb8ff0",1605152102,"uuid:b51aa7ff-2c60-4f1b-b1f0-3e175afb8ff0",15
"157","May 20, 2016 8:16:08 PM","May 20, 2016 1:33:38 PM","May 20, 2016 1:53:57 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 1:33:00 PM","V213306",1,35,1,NA,2,10,"L was elected",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,30,"Once a month",NA,30,"O",0,NA,NA,10,5,5,0,5,5,0,"O",0,NA,NA,NA,2,NA,"I call both of them and sit them down",10,4,NA,NA,NA,1,"They go to the health center",NA,NA,2,6,NA,NA,"uuid:77df4ecf-996e-4fc4-b111-f2380cdc1534",1605152102,"uuid:77df4ecf-996e-4fc4-b111-f2380cdc1534",15
"158","May 20, 2016 8:16:35 PM","May 20, 2016 8:30:50 AM","May 20, 2016 10:06:22 AM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 9:44:00 AM","V213201",2,52,2,NA,NA,NA,NA,NA,NA,NA,2,10,"Elected ",2,"Farmer",NA,1,10,NA,1,20,NA,NA,NA,4,"None",0,NA,NA,0,2,0,0,0,0,2,"None",0,NA,NA,NA,1,"Negligence from husband","Try to reconcile and it fails we request for assistance other local leaders",20,1,NA,NA,NA,1,"Hospital medical assistance",NA,NA,3,5,NA,NA,"uuid:235ead59-b979-415f-abf8-262fc9b6cc58",1605152102,"uuid:235ead59-b979-415f-abf8-262fc9b6cc58",13
"159","May 20, 2016 8:16:36 PM","May 20, 2016 10:31:58 AM","May 20, 2016 10:52:25 AM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 10:32:00 AM","V213202",2,32,1,NA,2,6,"Selected for training ",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,37,"Thrice a month",NA,3,"None ",0,NA,NA,3,0,0,0,0,0,0,"None",0,NA,NA,NA,1,"Negligence by husband, misunderstandings","Call my colleagues  on the council and we counsel them ",15,2,NA,NA,NA,1,"Hospital medical assistance ",NA,NA,3,6,NA,NA,"uuid:23dcec22-7b29-4fa6-a624-73113cb06553",1605152102,"uuid:23dcec22-7b29-4fa6-a624-73113cb06553",13
"160","May 20, 2016 8:16:37 PM","May 20, 2016 10:58:11 AM","May 20, 2016 11:16:30 AM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 10:58:00 AM","V213203",1,34,1,NA,2,4,"Elected through the village members and chairperson",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,40,22,"Once a month",NA,3,"None",0,NA,NA,2,1,0,0,0,0,0,"None",0,NA,NA,NA,1," Negligence by husbands","First seek medical assistance then seek legal assistance",34,1,NA,NA,NA,1,"Hospital medical assistance",NA,NA,3,5,NA,NA,"uuid:01443ef1-54c3-40a6-89f2-e6155a1123ca",1605152102,"uuid:01443ef1-54c3-40a6-89f2-e6155a1123ca",13
"161","May 20, 2016 8:16:38 PM","May 20, 2016 11:24:48 AM","May 20, 2016 11:41:01 AM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 11:24:00 AM","V213204",1,40,1,NA,2,6,"First selected by the Village members then trained by AMREF",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,10,NA,2,1,60,"Twice in 3 months",NA,4,"None",0,NA,NA,4,0,0,0,0,0,0,"None ",0,NA,NA,NA,1,"They are usually stopped by their husbands","Get medical assistance then request them to come to him for counselling",35,2,NA,NA,NA,1,"Hospital medical assistance",NA,NA,3,6,NA,NA,"uuid:cedbc42a-a8c1-46f1-af3d-146d21f99dca",1605152102,"uuid:cedbc42a-a8c1-46f1-af3d-146d21f99dca",13
"162","May 20, 2016 8:16:39 PM","May 20, 2016 12:03:57 PM","May 20, 2016 12:18:03 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 12:04:00 PM","V213205",2,36,1,NA,2,5,"Elected by the local village members then trained",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,2,200,"Once in three months(quarterly)",NA,4,"None",0,NA,NA,4,0,0,0,0,0,0,"None",0,NA,NA,NA,1,"Fear to disclose for help","Ascertain the route cause then counsel them",36,2,NA,NA,NA,1,"Hospital for medical for medical assistance",NA,NA,3,6,NA,NA,"uuid:c9bef407-cc35-411c-a500-0a0f0a2b3283",1605152102,"uuid:c9bef407-cc35-411c-a500-0a0f0a2b3283",13
"163","May 20, 2016 8:16:41 PM","May 20, 2016 12:18:55 PM","May 20, 2016 12:36:09 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 12:22:00 PM","V213206",1,42,1,NA,2,4,"Elected by village members",2,"Farmer ",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,42,"Once a month",NA,4,"None",0,NA,NA,2,2,0,0,0,0,0,"None",0,NA,NA,NA,2,NA,"Talk to the husband with the chairperson",42,2,NA,NA,NA,1,"Hospital for medical assistance",NA,NA,3,6,NA,NA,"uuid:ffbd80a6-d664-457f-89e8-42304e326308",1605152102,"uuid:ffbd80a6-d664-457f-89e8-42304e326308",13
"164","May 20, 2016 8:17:42 PM","May 20, 2016 11:33:51 AM","May 20, 2016 12:23:06 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 11:36:00 AM","V312301",2,60,1,NA,2,31,"I was elected at the parish",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,15,NA,2,1,72,"3 times a year",NA,3,"0",0,NA,NA,2,1,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I counsel  the husband and tell him not to do it again",45,3,NA,NA,NA,2,"I send him to the hospital",NA,NA,2,6,NA,NA,"uuid:a775b22c-3c21-4cd1-bc1e-d1dd33805900",1605152102,"uuid:a775b22c-3c21-4cd1-bc1e-d1dd33805900",53
"165","May 20, 2016 8:17:44 PM","May 20, 2016 1:15:03 PM","May 20, 2016 1:39:17 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 1:15:00 PM","V312302",1,42,1,NA,2,10,"I was elected by the people at my village",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,60,"Once a year",NA,1,"Politics",10,NA,NA,0,1,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I offer guidance and counselling on that matter",42,2,NA,NA,NA,1,"He should tie the wound with a clean piece of cloth then rush to the health center for treatment",NA,NA,2,1,NA,NA,"uuid:311d39ed-f526-4318-8e62-646b7ebacc68",1605152102,"uuid:311d39ed-f526-4318-8e62-646b7ebacc68",53
"166","May 20, 2016 8:17:47 PM","May 20, 2016 2:08:44 PM","May 20, 2016 2:41:33 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 2:08:00 PM","V312303",1,58,1,NA,2,13,"I was elected by the people of the village",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,60,"Twice a year",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I refer her to the LC 1",35,2,NA,NA,NA,1,"I rush him to the nearest health centre",NA,NA,3,5,NA,NA,"uuid:db8e0fb8-b507-40ea-99c9-3e39f1a739ec",1605152102,"uuid:db8e0fb8-b507-40ea-99c9-3e39f1a739ec",53
"167","May 20, 2016 8:17:51 PM","May 20, 2016 3:18:20 PM","May 20, 2016 3:45:02 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 3:18:00 PM","V312304",1,40,1,NA,2,5,"I was nominated by the LC1 committee",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,15,NA,1,35,39,"4times a year",NA,3,"0",0,NA,NA,2,1,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I offer counselling and guidance to both the wife and the husband",32,2,NA,NA,NA,2,"He should tie the wound with a piece of cloth them go to the hospital",NA,NA,3,5,NA,NA,"uuid:af615104-e758-4c12-95cb-f17e7b8bd01a",1605152102,"uuid:af615104-e758-4c12-95cb-f17e7b8bd01a",53
"168","May 20, 2016 8:17:55 PM","May 20, 2016 4:05:20 PM","May 20, 2016 4:23:50 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 4:05:00 PM","V312305",2,50,1,NA,2,6,"I was elected by the people of the village",2,"Farming and poultry",NA,NA,NA,NA,NA,NA,NA,1,5,NA,2,1,30,"Once a year and if there is need",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I offer counselling and guidance to the wife and the husband",50,2,NA,NA,NA,1,"I goes to the health center 2 for first aid, after he should go to a health center 3 in nakaseke",NA,NA,3,5,NA,NA,"uuid:164e1fd1-a96f-4dab-b10d-de5421071f44",1605152102,"uuid:164e1fd1-a96f-4dab-b10d-de5421071f44",53
"169","May 20, 2016 8:17:58 PM","May 20, 2016 4:40:25 PM","May 20, 2016 5:04:52 PM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 4:40:00 PM","V312306",2,40,2,NA,NA,NA,NA,NA,NA,NA,2,9,"I was elected by the people of namusaale",2,"Farming",NA,1,10,NA,1,20,NA,NA,NA,15,"0",0,NA,NA,15,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I provide counselling and guidance to both husband and wife",40,1,NA,NA,NA,1,"He is taken to the health center 3 in nakaseke",NA,NA,2,3,NA,NA,"uuid:44492710-d82c-4388-9922-f9b5c291db2a",1605152102,"uuid:44492710-d82c-4388-9922-f9b5c291db2a",53
"170","May 20, 2016 8:22:15 PM","May 20, 2016 9:26:35 AM","May 20, 2016 9:49:11 AM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 9:26:00 AM","V214501",2,40,1,NA,2,8,"The lc chairman selected her and she went for training",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,3,100,"Used to be once a months but they have lost morale because no facilitation",NA,5,"0",0,NA,NA,3,2,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I advise her to go to police",25,2,NA,NA,NA,1,"He/she goes to the clinic for treament",NA,NA,3,5,NA,NA,"uuid:24d80d0b-0fce-4b00-92d3-c6bdb40a2581",1605152102,"uuid:24d80d0b-0fce-4b00-92d3-c6bdb40a2581",55
"171","May 20, 2016 8:22:16 PM","May 20, 2016 9:53:50 AM","May 20, 2016 10:15:59 AM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 9:57:00 AM","V214502",1,36,1,NA,2,12,"The village convened a meeting and he was selected by people ",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,3,30,"Once a month ",NA,6,"0",0,NA,NA,6,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I send the woman to the chairman",36,2,NA,NA,NA,1,"He goes to health centre",NA,NA,3,5,NA,NA,"uuid:3405f37b-4c90-4032-b762-370766503a6b",1605152102,"uuid:3405f37b-4c90-4032-b762-370766503a6b",55
"172","May 20, 2016 8:22:17 PM","May 20, 2016 10:25:47 AM","May 20, 2016 10:38:58 AM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 10:25:00 AM","V214503",2,60,2,NA,NA,NA,NA,NA,NA,NA,2,5,"She was elected by people in the village",2,"Farmer",NA,2,2,NA,2,3,NA,NA,NA,5,"0",0,NA,NA,5,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"She calls the husband and they settle their issues",45,2,NA,NA,NA,1,"He has to go for medical treatment",NA,NA,NA,6,NA,NA,"uuid:91f0eaff-a1c4-45df-9624-b1a647eab356",1605152102,"uuid:91f0eaff-a1c4-45df-9624-b1a647eab356",55
"173","May 20, 2016 8:22:18 PM","May 20, 2016 11:13:00 AM","May 20, 2016 11:39:58 AM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 11:15:00 AM","V214507",2,53,1,NA,2,12,"The lc committee selected her because of her first experience in mid wifely",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,15,NA,1,20,50,"Twice a months",NA,50,"0",0,NA,NA,30,20,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"She calls the husband and finds out the problem",20,2,NA,NA,NA,1,"The victim's finger is tired with a cloth to stop bleeding and he taken in the hospital",NA,NA,3,5,NA,NA,"uuid:88b099b6-fd9e-47be-89d2-eda42175b830",1605152102,"uuid:88b099b6-fd9e-47be-89d2-eda42175b830",55
"174","May 20, 2016 8:22:17 PM","May 20, 2016 10:46:30 AM","May 20, 2016 11:07:01 AM",NA,NA,NA,NA,NA,1,NA,"May 20, 2016 10:46:00 AM","V214508",2,61,1,NA,2,12,"The village people selected her and she went for training",2,"Farming and makes artcrafts",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,30,"Twice a month",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,"She asks the woman the cause of conflict and if the woman is in wrong she is corrected",20,2,NA,NA,NA,1,"The victim's hand is tied to avoid bleeding and is taken to health centre",NA,NA,3,5,NA,NA,"uuid:9b9d0ac2-8530-447a-a4be-110d6b5d4deb",1605152102,"uuid:9b9d0ac2-8530-447a-a4be-110d6b5d4deb",55
"175","May 21, 2016 7:16:42 PM","May 21, 2016 12:20:34 PM","May 21, 2016 5:32:32 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 12:22:00 PM","V311101",2,42,1,NA,1,9,"Was elected due to the eligibility in the home",2,"Raring and farming",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,20,"Once every month",NA,0,"_0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"Tell them to go the LC and ask the Cause",24,1,NA,NA,NA,2,"Wash the wound and then cover it up then go to hospital",NA,NA,4,6,NA,NA,"uuid:932c9b66-57c6-4399-b038-efa146f8cc73",1605152102,"uuid:932c9b66-57c6-4399-b038-efa146f8cc73",19
"176","May 21, 2016 7:16:41 PM","May 21, 2016 10:09:40 AM","May 21, 2016 5:31:13 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 10:10:00 AM","V311107",2,47,2,NA,NA,NA,NA,NA,NA,NA,2,29,"She is a pioneer since she came on the village with no one there ,which makes her always to be elected",2,"Farming",NA,1,15,NA,1,15,NA,NA,NA,4,"0",0,NA,NA,3,1,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"Ask the husband first for the cause and then get the solution",29,2,NA,NA,NA,2,"Goes to the health center",NA,NA,3,5,NA,NA,"uuid:60633248-c0d3-4c1e-a3fe-ebc9ca903a5d",1605152102,"uuid:60633248-c0d3-4c1e-a3fe-ebc9ca903a5d",19
"177","May 21, 2016 7:16:43 PM","May 21, 2016 1:01:50 PM","May 21, 2016 5:33:13 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 1:03:00 PM","V311102",1,55,1,NA,2,7,"Was elected,due to the commitment and competency",2,"Raring and farming",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,40,58,"Once every week",NA,10,"0",0,NA,NA,7,3,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"Call the husband and talk about the issue",25,3,NA,NA,NA,2,"Use of local herbs",NA,NA,3,6,NA,NA,"uuid:1bac7ee7-54ab-4eba-a7fb-14758759500f",1605152102,"uuid:1bac7ee7-54ab-4eba-a7fb-14758759500f",19
"178","May 21, 2016 7:16:43 PM","May 21, 2016 1:34:54 PM","May 21, 2016 5:34:03 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 1:35:00 PM","V311103",1,28,1,NA,2,2,"Was chosen since your chairperson of youth in butalangu",2,"Business man",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,30,0,"Once after three months",NA,1,"0",0,NA,NA,0,1,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"Call first the husband then listen from both sides then find out who is right or wrong",24,1,NA,NA,NA,2,"Use of local herbs",NA,NA,3,5,NA,NA,"uuid:33d68b4e-1f29-4f5d-9eff-c20ff09403d5",1605152102,"uuid:33d68b4e-1f29-4f5d-9eff-c20ff09403d5",19
"179","May 21, 2016 7:16:43 PM","May 21, 2016 2:15:41 PM","May 21, 2016 5:34:48 PM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 2:15:00 PM","V311104",2,40,1,NA,2,3,"Was elected",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,5,NA,1,30,150,"Once in a month but not so often",NA,3,"0",0,NA,NA,3,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"First see the husband then find the cause in order to get the solution",22,2,NA,NA,NA,1,"Use of herbs and salt",NA,NA,3,5,NA,NA,"uuid:0810bda1-28c9-490c-b547-bbcf1a671e40",1605152102,"uuid:0810bda1-28c9-490c-b547-bbcf1a671e40",19
"180","May 21, 2016 7:17:35 PM","May 21, 2016 10:48:34 AM","May 21, 2016 11:18:59 AM",NA,NA,NA,NA,NA,1,NA,"May 21, 2016 10:53:00 AM","V317107",2,59,2,NA,NA,NA,NA,NA,NA,NA,2,15,"She was first a vice nabakyala, the she was soon voted to nabakyala",2,"Farmer ",NA,2,1,NA,2,2,NA,NA,NA,4,"0",0,NA,NA,3,0,0,0,0,0,1,"0",0,NA,NA,NA,1,"Poor care at home and men having note than woman","Try to counsel them not to divorce",46,2,NA,NA,NA,1,"Take the victim to the clinic or nearby government hospital",NA,NA,3,5,NA,NA,"uuid:d416672b-5267-4900-a67f-4ace37969d05",1605152102,"uuid:d416672b-5267-4900-a67f-4ace37969d05",24
