"","SubmissionDate","starttime","endtime","tl","note_1","note_2","intro","consent_text","consent","note_3","date_time","id","gender_q2_1","age_q2_2","vht_naba","long_VHT_q2_3","unit_q2_3vht","number_q2_3vht","started_VHT_q2_4","paid_q2_5vht","earn_q2_6vht","long_naba_q2_3","unit_q2_3naba","number_q2_3naba","started_naba_q2_4","paid_q2_5naba","earn_q2_6naba","hospital_q2_7","unit_q2_7","number_q2_7","hospital_q2_7b","unit_q2_7b","number_q2_7b","households_q2_8","visits_q2_9","visits_q2_9units","visits_q2_9number","note_3_1","violence_q3_1f","other_q3_1g","other_q3_1g_number","q3_2err","note_3_3","victim_q3_3a","perpetrator_q3_3b","victim_fam_q3_3c","perpetrator_fam_q3_3d","victim_friends_q3_3e","perpetrator_friends_q3_3f","neighbors_q3_3g","other_q3_3h","other_q3_3h_number","q3_3err","viol_unreported_q3_2","viol_unreported_q3_3b","viol_nomedic_q3_5","viol_nomedic_q3_5why","advice_q3_6","years_vill_q2_12","people_known_q2_13","intervene_q8_9","friends_fam_q16_3","note_q6_1","rounds_q6_1","machete_q6_2","killed_witch_q14_1","possible_kill_q14_1b","witchdoctor_q6_4","films_q17_1","other_attend_q17_2","note_thanks","instanceID","formdef_version","KEY","tc_id"
"34","May 21, 2017 12:36:33 PM","May 20, 2017 11:17:56 AM","May 21, 2017 12:35:55 PM",3,NA,NA,NA,NA,1,NA,"May 20, 2017 11:18:00 AM","V413123",2,49,2,NA,NA,NA,NA,NA,NA,NA,2,3,"Was selected by the residents",2,"Farming",NA,1,30,NA,2,2,NA,NA,NA,NA,NA,15,"0",0,NA,NA,15,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Negligence, they don't take time to get medical attention","I ask for the cause of the fight and invite the husband and mediate",28,2,1,1,NA,1,1,2,2,NA,8,NA,NA,"uuid:e3ca553a-657e-4a84-b418-960a64fe6a7b",1705181732,"uuid:e3ca553a-657e-4a84-b418-960a64fe6a7b",80
"35","May 21, 2017 12:36:57 PM","May 20, 2017 10:53:43 AM","May 20, 2017 11:24:44 AM",6,NA,NA,NA,NA,1,NA,"May 20, 2017 10:56:00 AM","V413372",2,42,2,NA,NA,NA,NA,NA,NA,NA,2,2,"Was a vice nabakyaala then after the nabakyaala resigned so turned into a full nabakyaala",2,"Farming",NA,2,2,NA,2,3,NA,NA,NA,NA,NA,40,"0",0,NA,NA,27,0,0,0,8,0,5,"0",0,NA,NA,NA,1,"Alcoholism","Approach spouse of the vicyim to harmonise the stuation",15,2,1,1,NA,2,2,1,1,2,7,1,NA,"uuid:aaf2c584-bfe3-4264-a15f-dd04d3daf1a2",1705181732,"uuid:aaf2c584-bfe3-4264-a15f-dd04d3daf1a2",81
"36","May 21, 2017 12:36:57 PM","May 20, 2017 11:46:27 AM","May 20, 2017 5:54:02 PM",6,NA,NA,NA,NA,1,NA,"May 20, 2017 11:49:00 AM","V413371",2,35,1,NA,2,6,"L3 selected her",2,"Farming and tailoring",NA,NA,NA,NA,NA,NA,NA,2,3,NA,2,3,300,NA,4,2,NA,50,"0",0,NA,NA,25,15,0,0,0,0,10,"0",0,NA,NA,NA,1,"Lack ok men responsibilities in families","Organise to talk with the couple",12,2,1,2,NA,2,1,1,2,3,5,1,NA,"uuid:4e8f6533-8c60-4475-826d-69dbf58434b6",1705181732,"uuid:4e8f6533-8c60-4475-826d-69dbf58434b6",81
"37","May 21, 2017 12:39:55 PM","May 20, 2017 11:23:44 AM","May 20, 2017 12:13:40 PM",4,NA,NA,NA,NA,1,NA,"May 20, 2017 11:30:00 AM","v413441",1,53,1,NA,2,4,"I first became a cousellor and co-ordinator for HIV infected people, then I I joined Family planning working with Paths-Uganda and Mildmay. They trained us in basic treatment and later I was recommended by the L.C.1 chairman and the community to go for trainig when the need arose.",2,"Am a farmer and a borehole mechanic.",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,5,200,NA,3,2,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,"People are lazy and careless to their own life. The journeys are rather long  to reach some of the health centres.","I tell her to call her husband and dig out to know the cause of her being beaten.",53,3,1,1,NA,1,2,2,1,3,8,4,NA,"uuid:9d68888c-4466-4649-ad9c-11f11de2d95a",1705181732,"uuid:9d68888c-4466-4649-ad9c-11f11de2d95a",82
"38","May 21, 2017 12:39:56 PM","May 20, 2017 1:38:56 PM","May 20, 2017 2:18:29 PM",4,NA,NA,NA,NA,1,NA,"May 20, 2017 1:39:00 PM","v413442",1,26,1,NA,2,10,"L.c.1 chairman recommended me and I was taken for training from the district for about 2 weeks.",2,"Am a farmer and a boda boda rider",NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,10,96,NA,2,1,NA,45,"Bed net distribution.",8,NA,NA,3,3,6,1,9,5,18,"0",0,NA,NA,NA,1,"Some husbands are too tough in that women fear to co-ordinate with VHTs to take and, or advice accordingly. Secondlly poverty, is a serious factor. There is one husband who actually failed to raise moey to take the wife to a mvedical center after a serious asault on her.","I advice her to go and tell the cousellor at the subcounty.",23,2,1,1,NA,1,1,1,1,3,7,2,NA,"uuid:effbca71-e3e9-497b-ac83-74a565de9fb3",1705181732,"uuid:effbca71-e3e9-497b-ac83-74a565de9fb3",82
"39","May 21, 2017 12:39:55 PM","May 20, 2017 12:36:14 PM","May 20, 2017 1:37:05 PM",4,NA,NA,NA,NA,1,NA,"May 20, 2017 12:41:00 PM","v413443",2,50,1,NA,2,6,"We were selected by the L.C1 chairman as potenial people who would take up this work. So we were later trained for two weeks.",2,"Am a farmer",NA,NA,NA,NA,NA,NA,NA,1,40,NA,1,5,300,NA,2,2,NA,10,"HIV testing issues and couselling",20,NA,NA,4,2,2,1,1,0,0,"0",0,NA,NA,NA,1,"Most of them are housewives and do not have money. To some who have the money, fear to come out to go for medication fearing thet their spouses would ask them the source of the money and as such remain cold even when they are insulted or beaten.","It depends but I tell her to call her husband. After both have cooled their anger, I then intervene. Basically I tell her to cool down first.",26,2,1,1,NA,1,2,NA,1,3,7,3,NA,"uuid:ed5ef1d2-31a4-4579-97c5-0c05f5aeffcf",1705181732,"uuid:ed5ef1d2-31a4-4579-97c5-0c05f5aeffcf",82
"40","May 21, 2017 12:57:30 PM","May 20, 2017 5:40:25 PM","May 20, 2017 6:03:05 PM",2,NA,NA,NA,NA,1,NA,"May 20, 2017 5:40:00 PM","V402161",2,55,1,NA,2,5,"I was called to go the subcounty for training and thats how i started",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,30,90,NA,4,3,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I talk to her and advise her",20,2,1,1,NA,2,2,2,1,3,7,3,NA,"uuid:7dc3f354-f342-4bea-b213-8e21a4017484",1705181732,"uuid:7dc3f354-f342-4bea-b213-8e21a4017484",98
"41","May 22, 2017 7:09:58 PM","May 22, 2017 2:39:03 PM","May 22, 2017 3:42:34 PM",5,NA,NA,NA,NA,1,NA,"May 22, 2017 2:47:00 PM","v404323",2,52,1,NA,2,4,"Selected by residents",2,"Yes",NA,NA,NA,NA,NA,NA,NA,1,45,NA,1,90,1500,NA,3,1,NA,20,"8 women emancipation",0,NA,NA,18,0,0,2,0,0,0,"0",0,NA,NA,NA,2,NA,"Goes with her to the village chairperson to report the issue",9,2,1,1,NA,2,2,2,1,3,7,2,NA,"uuid:8f8a1362-7cc2-42c0-8e7b-7c3ec719e9db",1705181732,"uuid:8f8a1362-7cc2-42c0-8e7b-7c3ec719e9db",100
"42","May 22, 2017 7:11:51 PM","May 22, 2017 3:06:58 PM","May 22, 2017 3:33:49 PM",2,NA,NA,NA,NA,1,NA,"May 22, 2017 3:20:00 PM","V404321",1,46,1,NA,2,3,"I stsrted from the immunisation training and later i started recieving medicine",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,40,NA,1,40,230,NA,3,2,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I counsell her with the husband",5,2,1,1,NA,2,2,1,1,3,7,4,NA,"uuid:41e9364b-fe55-4e2d-bde8-0886f9fad339",1705181732,"uuid:41e9364b-fe55-4e2d-bde8-0886f9fad339",100
"43","May 22, 2017 7:45:44 PM","May 22, 2017 10:10:31 AM","May 22, 2017 10:50:58 AM",7,NA,NA,NA,NA,1,NA,"May 22, 2017 10:18:00 AM","v406174",1,36,1,NA,2,3,"I was nominated by the chairman and entire community ",2,"Farming ",NA,NA,NA,NA,NA,NA,NA,1,60,NA,2,2,300,NA,3,2,NA,7,"0",0,NA,NA,3,3,0,0,0,1,0,"0",0,NA,NA,NA,1,"Some women are beaten severely and don't tell anyone for help","To go and report him to law enforcements ",36,2,1,1,NA,2,2,2,2,3,7,1,NA,"uuid:ad754672-b9e9-404f-a972-50e3017e0410",1705181732,"uuid:ad754672-b9e9-404f-a972-50e3017e0410",69
"44","May 22, 2017 7:45:44 PM","May 22, 2017 1:21:52 PM","May 22, 2017 1:51:44 PM",7,NA,NA,NA,NA,1,NA,"May 22, 2017 1:33:00 PM","v406173",2,37,1,NA,2,6,"The former VHT divorced so they needed VHT and the village nominated me ",2,"Tailoring ",NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,30,150,NA,4,2,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,"I have to first know how it started then i try to counsel them if it refuses to work i tell them to go to LC 1",23,3,1,1,NA,2,2,2,1,NA,7,4,NA,"uuid:67be009a-d25b-4618-80df-161dbad5f1b1",1705181732,"uuid:67be009a-d25b-4618-80df-161dbad5f1b1",69
"45","May 22, 2017 9:22:37 PM","May 22, 2017 10:59:10 AM","May 22, 2017 11:27:45 AM",3,NA,NA,NA,NA,1,NA,"May 22, 2017 10:59:00 AM","V406212",2,53,2,NA,NA,NA,NA,NA,NA,NA,2,10,"Was elected by the residents",2,"Farming",NA,1,40,NA,1,40,NA,NA,NA,NA,NA,20,"0",0,NA,NA,15,5,0,0,0,0,0,"0",0,NA,NA,NA,1,"Husbands don't give money to their wives to seek medical attention","I counsel her and also ask for the causes of the fight and then involve the husband if it fails I send them to the police",28,2,1,1,NA,1,2,2,1,3,8,4,NA,"uuid:2629bcdf-d80d-4c1c-84a9-a55e7dd4d7d1",1705181732,"uuid:2629bcdf-d80d-4c1c-84a9-a55e7dd4d7d1",70
"46","May 22, 2017 9:22:38 PM","May 22, 2017 12:24:54 PM","May 22, 2017 12:53:37 PM",3,NA,NA,NA,NA,1,NA,"May 22, 2017 12:25:00 PM","V406213",1,35,1,NA,2,8,"Nurses came to the village and held elections",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,30,72,NA,3,3,NA,25,"Cancer screening",15,NA,NA,25,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"The fear to go to hospital and they never want their husbands to be imprisoned","I speak to the wife and then speak to the husband and if it fails, I refer them to the CDO",20,1,1,1,NA,1,1,1,2,3,8,NA,NA,"uuid:703b158c-e280-4d3c-a4d6-d5b760c20f04",1705181732,"uuid:703b158c-e280-4d3c-a4d6-d5b760c20f04",70
"47","May 22, 2017 9:22:37 PM","May 22, 2017 11:38:44 AM","May 22, 2017 12:24:49 PM",3,NA,NA,NA,NA,1,NA,"May 22, 2017 11:39:00 AM","V406214",1,55,1,NA,2,5,"I replaced one of the VHT and it's the residents who chose me",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,20,NA,2,1,50,NA,3,1,NA,20,"0",0,NA,NA,10,0,10,0,0,0,0,"0",0,NA,NA,NA,1,"Disagreements in homes","I gather elders and we talk to the couple",30,1,2,1,NA,1,2,2,1,3,8,4,NA,"uuid:4154ef0d-10e3-4ca3-a20b-7e61fd8384e1",1705181732,"uuid:4154ef0d-10e3-4ca3-a20b-7e61fd8384e1",70
"48","May 22, 2017 9:22:38 PM","May 22, 2017 1:02:37 PM","May 22, 2017 1:27:31 PM",3,NA,NA,NA,NA,1,NA,"May 22, 2017 1:02:00 PM","V406211",2,38,1,NA,2,8,"I was elected by my village in a meeting conducted by the lc1",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,25,NA,2,2,113,NA,2,3,NA,12,"0",0,NA,NA,7,2,1,0,0,0,2,"0",0,NA,NA,NA,1,"Women fear to implicate their husbands","Find out reasons for the fight and send her to the nabakyala",11,3,1,2,NA,1,2,1,1,3,7,2,NA,"uuid:8f84f05c-a48f-4cc5-923e-6c8de93f0814",1705181732,"uuid:8f84f05c-a48f-4cc5-923e-6c8de93f0814",70
"49","May 22, 2017 9:55:44 PM","May 22, 2017 11:38:48 AM","May 22, 2017 12:17:25 PM",6,NA,NA,NA,NA,1,NA,"May 22, 2017 11:43:00 AM","V414411",1,54,1,NA,2,10,"Selected by the community",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,40,NA,2,3,78,NA,3,1,NA,4,"0",0,NA,NA,4,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"Call the spouse and talt to them",54,2,1,1,NA,2,2,2,1,3,6,1,NA,"uuid:02b6d121-a49f-4497-8666-20f1279f8df7",1705181732,"uuid:02b6d121-a49f-4497-8666-20f1279f8df7",109
"50","May 22, 2017 9:55:45 PM","May 22, 2017 12:26:00 PM","May 22, 2017 12:51:07 PM",6,NA,NA,NA,NA,1,NA,"May 22, 2017 12:30:00 PM","V414412",2,62,2,NA,NA,NA,NA,NA,NA,NA,2,6,"Voted by commnity",2,"Farming",NA,2,1,NA,2,2,NA,NA,NA,NA,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"Tell her to change her ways",45,3,2,1,NA,2,2,2,1,3,7,3,NA,"uuid:7fb12521-0bfc-4ee3-868e-a41650f2e10e",1705181732,"uuid:7fb12521-0bfc-4ee3-868e-a41650f2e10e",109
"51","May 22, 2017 9:56:50 PM","May 22, 2017 11:15:57 AM","May 22, 2017 12:01:59 PM",4,NA,NA,NA,NA,1,NA,"May 22, 2017 11:23:00 AM","v411391",1,35,1,NA,2,4,"I was chosen to be among the 4 people who were required to take up this role. Its the people who elected us.",2,"Am a farmer ",NA,NA,NA,NA,NA,NA,NA,1,10,NA,2,1,230,NA,4,4,NA,63,"0",0,NA,NA,15,8,0,10,30,0,0,"0",0,NA,NA,NA,1,"Husbands do not care and yet they are poor.","I would tell her to tell her husband to come to me and we look into the matters together but if all fails then I would advice her to seek for justice by taking the matters to police and beyond.",10,2,1,1,NA,2,1,1,1,3,7,4,NA,"uuid:f500048d-e366-41b2-bedd-426e8c30b8f5",1705181732,"uuid:f500048d-e366-41b2-bedd-426e8c30b8f5",107
"52","May 22, 2017 9:56:50 PM","May 22, 2017 12:17:41 PM","May 22, 2017 1:34:42 PM",4,NA,NA,NA,NA,1,NA,"May 22, 2017 12:30:00 PM","v411394",1,25,1,NA,2,4,"After school, the L.c1 chairman told me that the community had chosen me to go for trainig to become a VHT.",2,"He owns a retailshop, he is a farmer as well.",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1.5,93,NA,2,1,NA,85,"Bed net distribution",120,NA,NA,20,20,30,10,0,0,5,"0",0,NA,NA,NA,1,"Such assaulted Women fear that if they go for medication, their husbands would suspect that they are trying to report them and as such fear that they would turn more violent against them. ","I would tell her to first go to a counsellor and perharps the police.",19,3,1,1,NA,1,1,1,1,3,8,NA,NA,"uuid:7848e391-4062-4e18-915c-cc220e9c36a6",1705181732,"uuid:7848e391-4062-4e18-915c-cc220e9c36a6",107
"53","May 22, 2017 9:56:51 PM","May 22, 2017 2:02:33 PM","May 22, 2017 2:58:13 PM",4,NA,NA,NA,NA,1,NA,"May 22, 2017 2:10:00 PM","v411393",2,36,1,NA,2,5,"I was recommended by the L.c.1 to go to Bukuya subcounty for training.",2,"I own a restaurant that sells breakfast.",NA,NA,NA,NA,NA,NA,NA,1,60,NA,2,2,200,NA,3,2,NA,3,"Bednet distribution",70,NA,NA,2,1,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I first get to know the reasons why she is beaten. But if its because of alcoholism, I advise her to stay away and call in elders to counsel them.",20,2,2,2,NA,1,2,2,NA,3,7,4,NA,"uuid:a2ded39f-b605-4694-a13e-d30c89ed4805",1705181732,"uuid:a2ded39f-b605-4694-a13e-d30c89ed4805",107
"54","May 22, 2017 9:56:51 PM","May 22, 2017 3:24:55 PM","May 22, 2017 4:25:27 PM",4,NA,NA,NA,NA,1,NA,"May 22, 2017 3:32:00 PM","v411395",2,30,1,NA,2,3,"Councilor Barnabas of kitumbi subcounty is the one who asked me whether I could do this work. So I accepted, I was registered and began work immediately.",2,"Am a farmer.",NA,NA,NA,NA,NA,NA,NA,1,20,NA,1,40,150,NA,2,1,NA,10,"Water sanitation",100,NA,NA,5,2,3,0,0,0,0,"0",0,NA,NA,NA,2,NA,"If it's a serious injury on her, then I advice her to go to the healthcentre for examination. It also depends, on the cause of her being insulted but in most cases men feel more dominant and always feel they have a final say on all what happens in the home. During the harvesting season wives are cheated yet they work alot in the gardens but husbands take full control over the harvest proceeds. But of course, I would tell such a woman to report to police if insults are rampant.",4,3,1,1,NA,1,1,2,1,3,8,4,NA,"uuid:800647aa-26f4-4383-aa5f-4c9f64a5c825",1705181732,"uuid:800647aa-26f4-4383-aa5f-4c9f64a5c825",107
"55","May 23, 2017 7:35:57 PM","May 23, 2017 9:29:15 AM","May 23, 2017 10:05:19 AM",7,NA,NA,NA,NA,1,NA,"May 23, 2017 9:37:00 AM","v403292",2,27,1,NA,2,10,"I was seconded by the community members then they took me for training with pathfinder organization ",2,"Farming ",NA,NA,NA,NA,NA,NA,NA,1,60,NA,2,3,20,NA,4,2,NA,15,"0",0,NA,NA,7,7,0,1,0,0,0,"0",0,NA,NA,NA,1,"Women tend to keep quiet and don't report the violence at the end loosing their lives because we also realize it when it is late ","I chair the meetings to counsel the couple ",27,3,1,1,NA,2,1,2,2,3,7,2,NA,"uuid:886dc0b7-d3d4-4105-8afc-43e421d897b5",1705181732,"uuid:886dc0b7-d3d4-4105-8afc-43e421d897b5",66
"56","May 23, 2017 7:35:57 PM","May 23, 2017 10:41:16 AM","May 23, 2017 11:05:19 AM",7,NA,NA,NA,NA,1,NA,"May 23, 2017 10:48:00 AM","v403291",1,26,1,NA,2,5,"It was pathfinder trained me as VHT then chairperson LC1 nominated me ",2,"Farming ",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,2,100,NA,4,4,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I take the case to the chairman to reconsile the couple ",26,2,1,1,NA,1,1,2,2,2,5,2,NA,"uuid:e80dc2e4-41f1-4568-b1fd-0fe497a3480d",1705181732,"uuid:e80dc2e4-41f1-4568-b1fd-0fe497a3480d",66
"57","May 23, 2017 7:35:58 PM","May 23, 2017 11:28:29 AM","May 23, 2017 11:59:12 AM",7,NA,NA,NA,NA,1,NA,"May 23, 2017 11:36:00 AM","v403295",2,55,1,NA,2,8,"I was a Traditional birth attendant at first when that exercise was stopped by the government i was chosen as a VHT by the Lc1 ",2,"Farming ",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,2,50,NA,4,4,NA,12,"0",0,NA,NA,6,6,0,0,0,0,0,"0",0,NA,NA,NA,2,NA," I go and counsel the partners to settle the issue ",55,3,1,1,NA,2,2,2,2,NA,8,4,NA,"uuid:b362abae-01f0-43e9-a739-8648282fc22d",1705181732,"uuid:b362abae-01f0-43e9-a739-8648282fc22d",66
"58","May 23, 2017 7:35:58 PM","May 23, 2017 12:21:42 PM","May 23, 2017 12:42:34 PM",7,NA,NA,NA,NA,1,NA,"May 23, 2017 12:30:00 PM","v403294",2,50,1,NA,2,3,"I was nominated by community members ",2,"Farming ",NA,NA,NA,NA,NA,NA,NA,1,30,NA,1,60,10,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,"To try to talk to the couple to reconsile ",20,2,1,1,NA,2,1,1,1,3,8,2,NA,"uuid:8b84a96b-e359-4594-99fe-a9ebd9e48318",1705181732,"uuid:8b84a96b-e359-4594-99fe-a9ebd9e48318",66
"59","May 23, 2017 8:15:20 PM","May 23, 2017 1:13:24 PM","May 23, 2017 1:48:35 PM",3,NA,NA,NA,NA,1,NA,"May 23, 2017 1:25:00 PM","V403451",2,42,2,NA,NA,NA,NA,NA,NA,NA,1,3,"Was elected by the residents",2,"Farming, business",NA,2,1,NA,2,2,NA,NA,NA,NA,NA,5,"0",0,NA,NA,5,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Men never want to support financially to get medical attention","We call the men and talk to them",23,2,1,1,NA,2,4,2,2,3,6,2,NA,"uuid:55455c65-0d1f-41f4-8bbf-878e10605a74",1705181732,"uuid:55455c65-0d1f-41f4-8bbf-878e10605a74",67
"60","May 23, 2017 8:15:28 PM","May 23, 2017 10:55:04 AM","May 23, 2017 11:26:43 AM",5,NA,NA,NA,NA,1,NA,"May 23, 2017 11:03:00 AM","v414302",2,50,1,NA,2,1,"Selected by another vht on the same village",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,85,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,"They do not want every one to know such,others are threatened by their husbands not to go for medication.","Tries to help the two to reconcile.",29,2,1,1,NA,2,1,2,1,NA,7,4,NA,"uuid:260fd2f8-99bb-480c-b3b4-33836fb72e63",1705181732,"uuid:260fd2f8-99bb-480c-b3b4-33836fb72e63",108
"61","May 23, 2017 8:17:20 PM","May 23, 2017 4:24:13 PM","May 23, 2017 4:51:19 PM",6,NA,NA,NA,NA,1,NA,"May 23, 2017 4:27:00 PM","V414301",2,42,1,NA,2,1,"Selected by health officers at hospital",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,30,NA,3,1,NA,3,"0",0,NA,NA,3,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Fear to open up thus fail to get help","Advise to report to LC1 to meet with spouse",42,3,1,1,NA,2,2,1,1,3,7,1,NA,"uuid:79d924c6-859d-450d-8cfc-21f4d3bc96e6",1705181732,"uuid:79d924c6-859d-450d-8cfc-21f4d3bc96e6",108
"62","May 23, 2017 8:17:19 PM","May 23, 2017 10:42:38 AM","May 23, 2017 11:07:33 AM",6,NA,NA,NA,NA,1,NA,"May 23, 2017 10:49:00 AM","V414303",1,40,1,NA,2,15,"Selected by community",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,84,NA,3,1,NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"Tell her to take the issue to nabakyaala",40,2,1,1,NA,2,1,2,1,3,6,1,NA,"uuid:ebe27b8d-24bd-441e-9abe-2baeaa7352d0",1705181732,"uuid:ebe27b8d-24bd-441e-9abe-2baeaa7352d0",108
"63","May 23, 2017 8:17:19 PM","May 23, 2017 12:06:17 PM","May 23, 2017 12:32:27 PM",6,NA,NA,NA,NA,1,NA,"May 23, 2017 12:09:00 PM","V414304",1,37,1,NA,2,6,"Selected by community",2,"Farming an trading in agricultural prodoce",NA,NA,NA,NA,NA,NA,NA,1,10,NA,2,1,100,NA,3,1,NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"Tell her get some elders to meet the couple",37,1,1,1,NA,2,1,2,1,3,7,2,NA,"uuid:887f61b0-c980-45cd-bb1a-f0bb2f518ad4",1705181732,"uuid:887f61b0-c980-45cd-bb1a-f0bb2f518ad4",108
"64","May 23, 2017 8:44:32 PM","May 23, 2017 11:44:29 AM","May 23, 2017 12:15:08 PM",4,NA,NA,NA,NA,1,NA,"May 23, 2017 11:45:00 AM","V403285",2,27,1,NA,1,7,"She was selected and trained by the comunity health center",2,"She has a small shop dealing in soft drinks",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,100,NA,3,1,NA,3,"About safe clean drinking water because the water people drink at the moment is not clean thus approach her asking why she does not lobby for clean water.",0,NA,NA,1,0,0,0,0,0,2,"0",0,NA,NA,NA,2,NA,"Meet with couple, ask for the cause of violence and then advise them to calm down and solve their problems as a couple not including every one.",7,2,1,1,NA,2,1,2,1,2,6,2,NA,"uuid:80589dda-c733-4b3f-8766-4f0734843810",1705181732,"uuid:80589dda-c733-4b3f-8766-4f0734843810",65
"65","May 23, 2017 8:47:52 PM","May 23, 2017 10:31:37 AM","May 23, 2017 11:12:08 AM",4,NA,NA,NA,NA,1,NA,"May 23, 2017 10:39:00 AM","v403282",2,23,1,NA,2,2,"Medical personel from Kamwanza health centre 2 came two years back and encouraged those able and willing to be VHTs to take up the responsibility.",2,"I own a bar and am a farmer as well.",NA,NA,NA,NA,NA,NA,NA,1,20,NA,2,1,50,NA,3,1,NA,3,"0",0,NA,NA,1,0,2,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I tell her to find away and talk about their issues first but if it all fails they can involve their friends or relatives.",18,3,1,1,NA,1,1,2,1,3,7,4,NA,"uuid:49dd54da-6acd-4187-8d28-121eb1019ccc",1705181732,"uuid:49dd54da-6acd-4187-8d28-121eb1019ccc",65
"66","May 23, 2017 8:47:52 PM","May 23, 2017 4:11:46 PM","May 23, 2017 4:52:02 PM",4,NA,NA,NA,NA,1,NA,"May 23, 2017 4:19:00 PM","v403283",1,52,1,NA,2,8,"We chose ourselves to volunteer into becoming a VHT.",2,"Am a farmer and I own a small retail shop.",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,30,NA,2,2,NA,10,"Bed net distribution",4,NA,NA,5,3,0,0,0,0,2,"0",0,NA,NA,NA,2,NA,"I ask her to tell me the cause of all that and encourage her to reconcile",52,2,1,1,NA,2,1,2,1,3,7,1,NA,"uuid:8ddbae47-aeb5-429a-a2e4-a78f1cc93154",1705181732,"uuid:8ddbae47-aeb5-429a-a2e4-a78f1cc93154",65
"67","May 24, 2017 5:54:40 PM","May 24, 2017 11:40:57 AM","May 24, 2017 12:19:34 PM",4,NA,NA,NA,NA,1,NA,"May 24, 2017 11:46:00 AM","v409082",2,61,2,NA,NA,NA,NA,NA,NA,NA,2,10,"People and the L.c1 agreed that I was capable based on my age and experience.",2,"Am a farmer",NA,1,30,NA,2,1,NA,NA,NA,NA,NA,12,"Hunger and food insecurity.",7,NA,NA,7,2,2,0,1,0,0,"0",0,NA,NA,NA,1,"Gusbands refused to take them for medication or give them money to go for medication.","I would tell her to report the matters to police.",17,3,1,1,NA,1,2,NA,1,3,8,NA,NA,"uuid:1815ab50-55d6-4faa-8ca2-7ca5e5bc3f0e",1705181732,"uuid:1815ab50-55d6-4faa-8ca2-7ca5e5bc3f0e",92
"68","May 24, 2017 5:54:39 PM","May 24, 2017 10:23:53 AM","May 24, 2017 10:57:10 AM",4,NA,NA,NA,NA,1,NA,"May 24, 2017 10:28:00 AM","v409081",1,40,1,NA,2,2,"Health personel from Butawaata healthcentre came around and told us that they had been instructed by the district administration to get able people and train them to become VHTs.",2,"Am a farmer and a business man.",NA,NA,NA,NA,NA,NA,NA,1,30,NA,2,1,580,NA,2,1,NA,30,"Water sanitation",200,NA,NA,3,5,10,0,0,2,10,"0",0,NA,NA,NA,2,NA,"I call her husband for mediation. If I fail to get results, I then advice her totake the matters to the Nabakyala.",27,3,1,1,NA,1,2,2,NA,3,7,1,NA,"uuid:63046dcb-9348-4bf8-8eb6-f55e24261e74",1705181732,"uuid:63046dcb-9348-4bf8-8eb6-f55e24261e74",92
